x;y;clc_quartier;clc_secteur;haut_tot;haut_tronc;tronc_diam;fk_arb_etat;fk_stadedev;fk_port;fk_pied;fk_situation;fk_revetement;dte_plantation;age_estim;clc_nbr_diag;dte_abattage;fk_nomtech;global_id;feuillage;remarquable
1718825.2515;8292755.4196;Quartier Saint-Martin - Oëstres;Rue de Paris;11;3;165;EN PLACE;Adulte;réduit relâché;Revetement non permeable;Alignement;NA;NA;50;2;NA;TILCOR;{F3E924FF-3ABB-4535-94DA-5D03C1706C7E};Feuillu;Non
1718837.7779;8292764.3247;Quartier Saint-Martin - Oëstres;Rue de Paris;11;4;150;EN PLACE;Adulte;réduit relâché;Revetement non permeable;Alignement;NA;NA;50;2;NA;TILCOR;{9EA18F39-1563-482C-A916-1635D50C41AE};Feuillu;Non
1718863.0107;8292782.2626;Quartier Saint-Martin - Oëstres;Rue de Paris;10;2;120;EN PLACE;Adulte;réduit relâché;Revetement non permeable;Alignement;NA;NA;50;2;NA;TILCOR;{1201E09C-5976-41A8-9D22-FF6F5C374A35};Feuillu;Non
1718875.9696;8292791.4752;Quartier Saint-Martin - Oëstres;Rue de Paris;10;2;130;EN PLACE;Adulte;réduit relâché;Revetement non permeable;Alignement;NA;NA;50;2;NA;TILCOR;{B7CF3373-038A-4487-90D1-B17156D0519A};Feuillu;Non
1718952.978;8292845.2327;Quartier Saint-Martin - Oëstres;Rue de Paris;10;4;130;EN PLACE;Adulte;réduit relâché;Revetement non permeable;Alignement;NA;NA;50;2;NA;TILCOR;{8F0E1BB7-B203-4E8F-97AD-6DA0A3160956};Feuillu;Non
1718965.5901;8292854.3475;Quartier Saint-Martin - Oëstres;Rue de Paris;10;4;135;EN PLACE;Adulte;réduit relâché;Revetement non permeable;Alignement;NA;NA;50;2;NA;TILCOR;{F3A7420A-2FFD-42E0-865A-21C1310C8797};Feuillu;Non
1718971.6176;8292858.4728;Quartier Saint-Martin - Oëstres;Rue de Paris;10;2;145;EN PLACE;Adulte;réduit relâché;Revetement non permeable;Alignement;NA;NA;50;2;NA;TILCOR;{203A5087-66ED-4A4B-943C-3EDE46444358};Feuillu;Non
1718997.3302;8292876.9131;Quartier Saint-Martin - Oëstres;Rue de Paris;10;2;130;EN PLACE;Adulte;réduit relâché;fosse arbre;Alignement;NA;NA;50;2;NA;TILCOR;{22CA8FC4-AF90-464C-BC64-E4A29EF74D2F};Feuillu;Non
1719005.5106;8292882.8692;Quartier Saint-Martin - Oëstres;Rue de Paris;10;3;110;EN PLACE;Adulte;réduit relâché;fosse arbre;Alignement;NA;NA;50;2;NA;TILCOR;{1A44A496-81F7-4E07-A59C-8EEE9C84E39D};Feuillu;Non
1719038.6439;8292905.8604;Quartier Saint-Martin - Oëstres;Rue de Paris;10;2;100;EN PLACE;Adulte;réduit relâché;Revetement non permeable;Alignement;NA;NA;50;2;NA;TILCOR;{EF0E1EB2-EBB1-4758-8424-F882D84C6AF1};Feuillu;Non
1719055.0921;8292917.4756;Quartier Saint-Martin - Oëstres;Rue de Paris;10;3;165;EN PLACE;Adulte;réduit relâché;gazon;Alignement;Non;NA;50;2;NA;TILCOR;{B39EAB44-3D61-424C-8289-BE073778C192};Feuillu;Non
1719082.2352;8292936.6431;Quartier Saint-Martin - Oëstres;Rue de Paris;10;5;105;EN PLACE;Adulte;réduit relâché;gazon;Alignement;Non;NA;50;2;NA;TILCOR;{E9026302-7CE9-40E2-B35F-04F44562FE44};Feuillu;Non
1719095.0711;8292945.5028;Quartier Saint-Martin - Oëstres;Rue de Paris;10;3;140;EN PLACE;Adulte;réduit relâché;gazon;Alignement;Non;NA;50;2;NA;TILCOR;{3C7B5A7C-8148-447F-8821-D5A4220346BD};Feuillu;Non
1719105.2226;8292952.8013;Quartier Saint-Martin - Oëstres;Rue de Paris;10;2;100;EN PLACE;Adulte;réduit relâché;gazon;Alignement;Non;NA;50;2;NA;TILCOR;{464CEBCD-34B9-4402-A56B-D15685B3CC5A};Feuillu;Non
1719113.8402;8292958.9614;Quartier Saint-Martin - Oëstres;Rue de Paris;10;3;115;EN PLACE;Adulte;réduit relâché;gazon;Alignement;Non;NA;50;2;NA;TILCOR;{ED866E3F-4D1E-4174-88EA-7253063D9138};Feuillu;Non
1719125.6505;8292967.2051;Quartier Saint-Martin - Oëstres;Rue de Paris;10;2;120;EN PLACE;Adulte;réduit relâché;gazon;Alignement;Non;NA;50;2;NA;TILCOR;{A9DF5B20-D65D-48B2-A10E-E5C783D552FE};Feuillu;Non
1719139.1159;8292976.714;Quartier Saint-Martin - Oëstres;Rue de Paris;10;4;125;EN PLACE;Adulte;réduit relâché;gazon;Alignement;Non;NA;50;2;NA;TILCOR;{B6E138CE-DB68-4CBC-A1EC-02C94A85C79D};Feuillu;Non
1719151.0889;8292985.1417;Quartier Saint-Martin - Oëstres;Rue de Paris;10;4;115;EN PLACE;Adulte;réduit relâché;gazon;Alignement;Non;NA;50;2;NA;TILCOR;{6CFE1F51-8FC3-4C94-90F0-C31091EE8AFD};Feuillu;Non
1719163.6797;8292994.1455;Quartier Saint-Martin - Oëstres;Rue de Paris;10;5;135;EN PLACE;Adulte;réduit relâché;Bande de terre;Alignement;Non;NA;50;2;NA;TILCOR;{5D0D9BA9-695F-4F45-B31E-4779C09F01E8};Feuillu;Non
1719188.4504;8293011.4399;Quartier Saint-Martin - Oëstres;Rue de Paris;11;3;150;SUPPRIMÉ;Adulte;réduit relâché;gazon;Alignement;Non;NA;50;2;2017/06/30 22:00:00+00;TILCOR;{0C85684B-F16B-431D-84B4-29BFBD4D67C8};Feuillu;Non
1719213.9349;8293030.7437;Quartier Saint-Martin - Oëstres;Rue de Paris;11;3;155;EN PLACE;Adulte;réduit relâché;Revetement non permeable;Alignement;NA;NA;50;2;NA;TILCOR;{221127D4-F81C-4021-9C53-2D55D2A517EC};Feuillu;Non
1719250.4897;8293055.1037;Quartier Saint-Martin - Oëstres;Rue de Paris;11;2;135;EN PLACE;Adulte;réduit relâché;Revetement non permeable;Alignement;NA;NA;50;2;NA;TILCOR;{2FF61D5E-994C-409A-AB80-E06B1D8463AE};Feuillu;Non
1719296.9667;8293087.062;Quartier Saint-Martin - Oëstres;Rue de Paris;10;4;125;EN PLACE;Adulte;réduit relâché;Revetement non permeable;Alignement;NA;NA;50;2;NA;TILCOR;{E1CE139A-6F8A-4DAA-83CC-10EF05560AED};Feuillu;Non
1719334.3983;8293113.3737;Quartier Saint-Martin - Oëstres;Rue de Paris;9;4;95;EN PLACE;Adulte;réduit relâché;Revetement non permeable;Alignement;NA;NA;50;2;NA;TILCOR;{284B0D22-16AE-4AF8-8037-6DA8256CEEAA};Feuillu;Non
1719349.3084;8293123.5282;Quartier Saint-Martin - Oëstres;Rue de Paris;9;2;94;EN PLACE;Adulte;réduit relâché;Revetement non permeable;Alignement;NA;NA;50;2;NA;TILCOR;{17FB9495-C621-47D8-B2D6-3BF9CB1B3F2F};Feuillu;Non
1719375.2081;8293141.5524;Quartier Saint-Martin - Oëstres;Rue de Paris;9;3;110;EN PLACE;Adulte;réduit relâché;Revetement non permeable;Alignement;NA;NA;50;2;NA;TILCOR;{F9ED9B80-9CB5-4E07-8B86-7A51B6B8353D};Feuillu;Non
1719487.9291;8293967.459;Quartier Saint-Martin - Oëstres;Rue Jean Mermoz;13;4;160;EN PLACE;Adulte;réduit relâché;gazon;Isolé;Non;NA;50;1;NA;PLAACE;{F1969848-8BB2-4458-A995-592342ECB549};Feuillu;Non
1719388.7265;8293150.8854;Quartier Saint-Martin - Oëstres;Rue de Paris;9;2;110;EN PLACE;Adulte;réduit relâché;Revetement non permeable;Alignement;NA;NA;50;2;NA;TILCOR;{0F3750E4-A67D-4873-B35A-8DA4B71772EB};Feuillu;Non
1719416.6301;8293170.1323;Quartier Saint-Martin - Oëstres;Rue de Paris;9;2;105;EN PLACE;Adulte;réduit relâché;Revetement non permeable;Alignement;NA;NA;50;2;NA;TILCOR;{C53430F0-E04A-4EFE-94EA-2FEE7F0D9B24};Feuillu;Non
1719462.8471;8293201.896;Quartier Saint-Martin - Oëstres;Rue de Paris;7;2;100;EN PLACE;Adulte;réduit relâché;Revetement non permeable;Alignement;NA;NA;50;2;NA;TILCOR;{2DD62B8E-6ED4-4CD3-8448-D58B87EA65B1};Feuillu;Non
1719468.2377;8293205.7376;Quartier Saint-Martin - Oëstres;Rue de Paris;8;2;90;EN PLACE;Adulte;réduit relâché;Revetement non permeable;Alignement;NA;NA;50;2;NA;TILCOR;{8656F1BE-A0D5-4A42-BF90-886C96848848};Feuillu;Non
1719474.741;8293209.8629;Quartier Saint-Martin - Oëstres;Rue de Paris;8;2;90;EN PLACE;Adulte;réduit relâché;Revetement non permeable;Alignement;NA;NA;50;2;NA;TILCOR;{0FFBEDEB-7B44-4686-B0FC-15F954933057};Feuillu;Non
1719485.9963;8293217.7114;Quartier Saint-Martin - Oëstres;Rue de Paris;8;2;85;EN PLACE;Adulte;réduit relâché;Revetement non permeable;Alignement;NA;NA;50;2;NA;TILCOR;{7A3C0229-9984-4D8E-B090-235D8DC5DAB5};Feuillu;Non
1719500.2604;8293227.6103;Quartier Saint-Martin - Oëstres;Rue de Paris;8;2;95;EN PLACE;Adulte;réduit relâché;Revetement non permeable;Alignement;NA;NA;50;2;NA;TILCOR;{862540FC-761D-46B5-9271-AEC31EE5AB3A};Feuillu;Non
1719504.9792;8293230.9457;Quartier Saint-Martin - Oëstres;Rue de Paris;8;2;70;EN PLACE;Adulte;réduit relâché;Revetement non permeable;Alignement;NA;NA;50;2;NA;TILCOR;{394AECA0-26F5-49B9-9267-5E7DD2DF92FF};Feuillu;Non
1719515.2261;8293238.1885;Quartier Saint-Martin - Oëstres;Rue de Paris;8;2;85;EN PLACE;Adulte;réduit relâché;Revetement non permeable;Alignement;NA;NA;50;2;NA;TILCOR;{8E373C71-3F7B-40C0-9A1F-FA5B909366D5};Feuillu;Non
1719520.0883;8293241.66;Quartier Saint-Martin - Oëstres;Rue de Paris;8;2;70;EN PLACE;Adulte;réduit relâché;Revetement non permeable;Alignement;NA;NA;50;2;NA;TILCOR;{76238BAF-C03E-4B7C-9A52-88FDD291FA80};Feuillu;Non
1719525.9572;8293245.6267;Quartier Saint-Martin - Oëstres;Rue de Paris;8;2;65;EN PLACE;Adulte;réduit relâché;Revetement non permeable;Alignement;NA;NA;50;2;NA;TILCOR;{940B1B39-7DA5-422F-8570-48D28B82CABC};Feuillu;Non
1719529.9226;8293248.6412;Quartier Saint-Martin - Oëstres;Rue de Paris;8;2;65;EN PLACE;Adulte;réduit relâché;Revetement non permeable;Alignement;NA;NA;50;2;NA;TILCOR;{CD793C3B-BF6A-4262-B976-D8430E5074ED};Feuillu;Non
1719545.5866;8293259.9226;Quartier Saint-Martin - Oëstres;Rue de Paris;9;2;120;EN PLACE;Adulte;réduit relâché;Revetement non permeable;Alignement;NA;NA;50;2;NA;TILCOR;{02C73741-A172-49A0-822D-B4A4D848B10C};Feuillu;Non
1719550.0278;8293263.5718;Quartier Saint-Martin - Oëstres;Rue de Paris;9;2;100;EN PLACE;Adulte;réduit relâché;Revetement non permeable;Alignement;NA;NA;50;2;NA;TILCOR;{6C7359FE-970A-4F96-ACEB-41505CFE6241};Feuillu;Non
1719554.7863;8293266.7451;Quartier Saint-Martin - Oëstres;Rue de Paris;9;2;75;EN PLACE;Adulte;réduit relâché;Revetement non permeable;Alignement;NA;NA;50;2;NA;TILCOR;{616505CB-CD4D-4106-9678-74AB6232537D};Feuillu;Non
1719559.3862;8293270.553;Quartier Saint-Martin - Oëstres;Rue de Paris;9;2;90;EN PLACE;Adulte;réduit relâché;Revetement non permeable;Alignement;NA;NA;50;2;NA;TILCOR;{9A8D7CD4-24CF-4131-B191-DC3658E5D34E};Feuillu;Non
1719563.9861;8293273.8848;Quartier Saint-Martin - Oëstres;Rue de Paris;9;2;75;EN PLACE;Adulte;réduit relâché;Revetement non permeable;Alignement;NA;NA;50;2;NA;TILCOR;{9AC6E204-0A18-4938-9404-6C7DF4B830A4};Feuillu;Non
1719569.2091;8293277.3546;Quartier Saint-Martin - Oëstres;Rue de Paris;9;2;115;EN PLACE;Adulte;réduit relâché;Revetement non permeable;Alignement;NA;NA;50;2;NA;TILCOR;{49DA2F61-3E4B-419E-A9D6-E393859F543F};Feuillu;Non
1719474.3092;8293946.9184;Quartier Saint-Martin - Oëstres;Rue Jean Mermoz;12;3;160;Essouché;Adulte;réduit relâché;gazon;Isolé;Non;NA;50;1;2012/07/01 00:00:00+00;PLAACE;{4F73D52D-EBE7-4E5D-879B-3161EC722C7D};Feuillu;Non
1719466.3436;8293958.549;Quartier Saint-Martin - Oëstres;Rue Jean Mermoz;12;3;185;EN PLACE;Adulte;réduit relâché;gazon;Isolé;Non;NA;50;2;NA;PLAACE;{C72256B5-5C8E-47F2-9C7E-7E2126B82830};Feuillu;Non
1719478.8123;8293967.5626;Quartier Saint-Martin - Oëstres;Rue Jean Mermoz;13;4;155;EN PLACE;Adulte;réduit relâché;gazon;Isolé;Non;NA;50;1;NA;PLAACE;{97067343-32BD-4AA4-9D3B-967CD61EEBD2};Feuillu;Non
1719488.9775;8293963.4772;Quartier Saint-Martin - Oëstres;Rue Jean Mermoz;13;4;155;Essouché;Adulte;réduit relâché;gazon;Isolé;Non;NA;50;2;2012/07/01 00:00:00+00;PLAACE;{C6F83DEC-5179-4304-B1F8-6E0A1080D643};Feuillu;Non
1721537.1722;8295807.3182;Quartier de l'Europe;Avenue Robert Schuman;9;2;195;SUPPRIMÉ;Adulte;semi libre;Bande de terre;Alignement;Non;NA;50;1;2017/10/31 23:00:00+00;CATBIG;{68774609-17EC-4426-9328-9E76D40AC69B};Feuillu;Non
1721531.7318;8295803.5475;Quartier de l'Europe;Avenue Robert Schuman;8;2;120;REMPLACÉ;Adulte;semi libre;gazon;Alignement;Non;NA;50;1;2015/03/01 00:00:00+00;CATBIG;{C475E6E7-7995-49D6-9BFD-3040752861C1};Feuillu;Non
1721525.8882;8295799.5639;Quartier de l'Europe;Avenue Robert Schuman;9;2;180;REMPLACÉ;Adulte;semi libre;gazon;Alignement;Non;NA;50;2;2015/03/01 00:00:00+00;CATBIG;{E76072A3-FD6A-441D-8D2C-B3072A3CC434};Feuillu;Non
1721511.9131;8295791.2158;Quartier de l'Europe;Avenue Robert Schuman;9;2;190;SUPPRIMÉ;Adulte;semi libre;gazon;Alignement;Non;NA;50;1;2017/10/31 23:00:00+00;CATBIG;{8CE1F904-ED99-4177-BC52-CDEEA5E40253};Feuillu;Non
1721505.0905;8295786.1644;Quartier de l'Europe;Avenue Robert Schuman;10;2;150;SUPPRIMÉ;Adulte;semi libre;gazon;Alignement;Non;NA;50;2;2017/10/31 23:00:00+00;CATBIG;{AC798BDA-E2E7-4E0B-A2CE-4F0FA463E175};Feuillu;Non
1721499.8781;8295782.6382;Quartier de l'Europe;Avenue Robert Schuman;6;2;115;SUPPRIMÉ;Adulte;semi libre;gazon;Alignement;Non;NA;50;1;2017/10/31 23:00:00+00;CATBIG;{74FC9B16-363A-4906-B13C-FA602431F66A};Feuillu;Non
1721489.2435;8295775.2899;Quartier de l'Europe;Avenue Robert Schuman;11;2;150;SUPPRIMÉ;Adulte;semi libre;gazon;Alignement;Non;NA;50;1;2017/10/31 23:00:00+00;CATBIG;{1F38F1EE-A976-4792-838D-A31A8D0A7ADE};Feuillu;Non
1721483.0452;8295771.0986;Quartier de l'Europe;Avenue Robert Schuman;11;2;190;SUPPRIMÉ;Adulte;semi libre;gazon;Alignement;Non;NA;50;1;2017/10/31 23:00:00+00;CATBIG;{17955EAA-3B76-44D3-BEDC-EA0E2D748AEA};Feuillu;Non
1721475.6453;8295765.974;Quartier de l'Europe;Avenue Robert Schuman;11;2;175;SUPPRIMÉ;Adulte;semi libre;gazon;Alignement;Non;NA;50;1;2017/10/31 23:00:00+00;CATBIG;{656EC022-CC30-4B8B-B1FD-EDE7FFAD6C1A};Feuillu;Non
1721465.0963;8295758.663;Quartier de l'Europe;Avenue Robert Schuman;11;2;185;SUPPRIMÉ;Adulte;semi libre;gazon;Alignement;Non;NA;50;1;2017/10/31 23:00:00+00;CATBIG;{8AAFC9F9-D4DB-43F2-8A8C-E1826D70E359};Feuillu;Non
1721458.9025;8295754.4251;Quartier de l'Europe;Avenue Robert Schuman;11;2;155;SUPPRIMÉ;Adulte;semi libre;gazon;Alignement;Non;NA;50;1;2017/10/31 23:00:00+00;CATBIG;{4F84E4BD-DF71-4526-B7A7-F3AAE0B73464};Feuillu;Non
1721410.8712;8295894.0118;Quartier de l'Europe;Ecole primaire Pierre Laroche;14;2;120;SUPPRIMÉ;Adulte;réduit;Revetement non permeable;Alignement;NA;NA;50;1;2017/06/30 22:00:00+00;TILCOR;{071225F7-1C16-40DE-912B-4C62C22EB40B};Feuillu;Non
1721414.9594;8295896.9177;Quartier de l'Europe;Ecole primaire Pierre Laroche;14;2;110;SUPPRIMÉ;Adulte;réduit relâché;Revetement non permeable;Alignement;NA;NA;50;1;2017/06/30 22:00:00+00;TILCOR;{6D65A971-98CB-4A97-AB6A-62508B4AB00B};Feuillu;Non
1721419.4294;8295899.8607;Quartier de l'Europe;Ecole primaire Pierre Laroche;13;3;110;SUPPRIMÉ;Adulte;réduit relâché;Revetement non permeable;Alignement;NA;NA;50;1;2017/06/30 22:00:00+00;TILCOR;{ACA1E8C1-84AF-4C88-91AD-E31F22E513DF};Feuillu;Non
1721423.2214;8295902.7095;Quartier de l'Europe;Ecole primaire Pierre Laroche;14;4;120;SUPPRIMÉ;Adulte;réduit relâché;Revetement non permeable;Alignement;NA;NA;50;1;2017/06/30 22:00:00+00;TILCOR;{36480475-5E37-48EB-B34C-E2A05E990BC0};Feuillu;Non
1721427.7636;8295905.753;Quartier de l'Europe;Ecole primaire Pierre Laroche;14;2;125;SUPPRIMÉ;Adulte;réduit relâché;Revetement non permeable;Alignement;NA;NA;50;1;2017/06/30 22:00:00+00;TILCOR;{A5350936-5167-463B-B7F7-D9D187AFBD11};Feuillu;Non
1721444.8666;8295881.9828;Quartier de l'Europe;Ecole primaire Pierre Laroche;13;4;115;SUPPRIMÉ;Adulte;réduit relâché;Bande de terre;Alignement;Non;NA;50;1;2017/06/30 22:00:00+00;TILCOR;{B6372A35-D5AD-4825-93B4-F983FD60D75B};Feuillu;Non
1721440.9013;8295878.8888;Quartier de l'Europe;Ecole primaire Pierre Laroche;14;4;110;SUPPRIMÉ;Adulte;réduit relâché;Bande de terre;Alignement;Non;NA;50;1;2017/06/30 22:00:00+00;TILCOR;{1A75F5D4-8C52-4D62-9E31-14A7C4CBBDDB};Feuillu;Non
1721436.6187;8295875.8742;Quartier de l'Europe;Ecole primaire Pierre Laroche;14;4;115;SUPPRIMÉ;Adulte;réduit relâché;Bande de terre;Alignement;Non;NA;50;1;2017/06/30 22:00:00+00;TILCOR;{B3772535-93A3-486C-A241-18E64928CDBE};Feuillu;Non
1721432.7327;8295872.8596;Quartier de l'Europe;Ecole primaire Pierre Laroche;13;4;125;SUPPRIMÉ;Adulte;réduit relâché;Bande de terre;Alignement;Non;NA;50;1;2017/06/30 22:00:00+00;TILCOR;{EE65DBD4-47E2-4DC2-96FA-F732F4029CCB};Feuillu;Non
1721195.0941;8294563.6709;Quartier Remicourt;Parc des Champs-Elysées;24;9;245;Essouché;Adulte;semi libre;gazon;Groupe;Non;NA;80;2;2012/08/01 00:00:00+00;ACEPLA;{3A08FF52-E4B1-4544-AFEB-41360A550E49};Feuillu;Non
1721428.4502;8295869.8451;Quartier de l'Europe;Ecole primaire Pierre Laroche;14;4;120;SUPPRIMÉ;Adulte;réduit relâché;Bande de terre;Alignement;Non;NA;50;1;2017/06/30 22:00:00+00;TILCOR;{DADE32F0-8B44-498C-A66A-69649D8659A4};Feuillu;Non
1721424.4849;8295866.6718;Quartier de l'Europe;Ecole primaire Pierre Laroche;14;4;150;SUPPRIMÉ;Adulte;réduit relâché;Bande de terre;Alignement;Non;NA;50;1;2017/06/30 22:00:00+00;TILCOR;{EE164706-8849-4336-856F-7E72B1A60C81};Feuillu;Non
1721118.786;8294589.5801;Quartier Remicourt;Parc des Champs-Elysées;24;11;215;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;80;2;NA;TILCOR;{1C9AADB9-4CB4-4428-AE32-2443053470DE};Feuillu;Non
1721123.6406;8294583.1741;Quartier Remicourt;Parc des Champs-Elysées;24;12;210;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;80;2;NA;TILCOR;{39086511-4109-40D1-A9C8-0CB0ACC0E38D};Feuillu;Non
1721127.9128;8294576.5739;Quartier Remicourt;Parc des Champs-Elysées;21;13;210;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;80;2;NA;TILCOR;{D4ACD477-F93B-4FFD-9482-54074D524F89};Feuillu;Non
1721137.0394;8294563.1793;Quartier Remicourt;Parc des Champs-Elysées;24;13;190;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;80;2;NA;TILCOR;{3F90EB2B-EB52-4BEE-9D82-59D0F073E52E};Feuillu;Non
1721140.9233;8294556.3849;Quartier Remicourt;Parc des Champs-Elysées;24;13;215;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;80;2;NA;TILCOR;{9FE526BB-9822-4C8D-9CA1-47A95AD0E063};Feuillu;Non
1721145.3941;8294550.7482;Quartier Remicourt;Parc des Champs-Elysées;24;12;195;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;80;2;NA;TILCOR;{5AFC746E-00B8-4720-95C9-F56A5AB0B276};Feuillu;Non
1721150.0219;8294544.0732;Quartier Remicourt;Parc des Champs-Elysées;25;13;210;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;80;2;NA;TILCOR;{1DCE209B-C0B7-4E1F-9076-1F098BD9AA43};Feuillu;Non
1721154.5836;8294537.0676;Quartier Remicourt;Parc des Champs-Elysées;24;14;195;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;80;2;NA;TILCOR;{D4F269F1-9FD6-467A-BE22-590F4C2EF2DD};Feuillu;Non
1721159.4096;8294530.3265;Quartier Remicourt;Parc des Champs-Elysées;24;14;205;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;80;2;NA;TILCOR;{7D3A1DA3-B288-4512-A556-3473640EBEF6};Feuillu;Non
1721164.8298;8294528.8732;Quartier Remicourt;Parc des Champs-Elysées;20;14;180;Essouché;Adulte;semi libre;gazon;Groupe;Non;NA;80;2;2012/08/01 00:00:00+00;TILCOR;{ADFDE0BE-3ABF-4E67-8ECF-3E7C1BF2E1C8};Feuillu;Non
1721160.202;8294535.8126;Quartier Remicourt;Parc des Champs-Elysées;23;13;190;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;80;2;NA;TILCOR;{048C246F-FFD8-42C0-A562-ACCC88748624};Feuillu;Non
1721150.9464;8294549.6915;Quartier Remicourt;Parc des Champs-Elysées;24;13;190;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;80;2;NA;TILCOR;{7A406458-020B-4042-953D-7566565B5DC0};Feuillu;Non
1721146.4508;8294556.2344;Quartier Remicourt;Parc des Champs-Elysées;24;13;200;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;80;2;NA;TILCOR;{66F1B431-9BAA-4611-BD7B-776EB5E2B9EC};Feuillu;Non
1721137.8564;8294568.9897;Quartier Remicourt;Parc des Champs-Elysées;24;13;225;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;80;2;NA;TILCOR;{9BEE0D25-020F-4E74-AEF1-24C1AA9AE92A};Feuillu;Non
1721128.667;8294582.2737;Quartier Remicourt;Parc des Champs-Elysées;24;16;175;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;80;3;NA;TILCOR;{5BA16A37-79F9-4CCB-B483-31D07D736A55};Feuillu;Non
1721124.2375;8294589.1471;Quartier Remicourt;Parc des Champs-Elysées;24;13;190;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;80;1;NA;TILCOR;{1FAC5D5E-D321-48DA-B8CC-065A2F7BA177};Feuillu;Non
1721135.3421;8294586.571;Quartier Remicourt;Parc des Champs-Elysées;19;11;200;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;80;1;NA;TILCOR;{338AFA00-2DF6-4CED-8948-4EF5728D608A};Feuillu;Non
1721149.0271;8294566.2154;Quartier Remicourt;Parc des Champs-Elysées;23;10;220;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;80;2;NA;TILCOR;{3EFF42D8-B983-4FB7-8298-187C36A5D2C8};Feuillu;Non
1721162.2493;8294547.2476;Quartier Remicourt;Parc des Champs-Elysées;25;14;215;Essouché;Adulte;semi libre;gazon;Groupe;Non;NA;80;1;2012/08/01 00:00:00+00;TILCOR;{85E1040C-7A92-44CF-A5C7-6CD5C7AF8143};Feuillu;Non
1721167.9338;8294546.0587;Quartier Remicourt;Parc des Champs-Elysées;24;10;220;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;80;1;NA;TILCOR;{6817AE33-2CD5-4994-99DE-1E9BF5524121};Feuillu;Non
1721168.5279;8294551.2805;Quartier Remicourt;Parc des Champs-Elysées;24;10;260;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;130;2;NA;TILCOR;{77433E6F-D855-4531-9FA5-8812016E9347};Feuillu;Non
1721159.3385;8294564.4322;Quartier Remicourt;Parc des Champs-Elysées;23;10;195;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;80;1;NA;TILCOR;{E54A5BD3-605C-42C5-BD5A-51AB8EB2D215};Feuillu;Non
1721141.7529;8294590.9344;Quartier Remicourt;Parc des Champs-Elysées;24;8;190;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;80;1;NA;TILCOR;{98E28334-7850-4980-9F7C-34540BAB7D97};Feuillu;Non
1721137.2572;8294597.7416;Quartier Remicourt;Parc des Champs-Elysées;18;8;185;Essouché;Adulte;semi libre;gazon;Groupe;Non;NA;80;1;2012/08/01 00:00:00+00;TILCOR;{E214A80D-2B71-4794-BE81-307F992968D8};Feuillu;Non
1721112.3862;8294634.4875;Quartier Remicourt;Parc des Champs-Elysées;20;8;205;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;80;2;NA;TILCOR;{F59E72F8-B401-42F1-858B-65F50CE90D24};Feuillu;Non
1721114.9228;8294644.8518;Quartier Remicourt;Parc des Champs-Elysées;25;11;260;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;130;1;NA;TILCOR;{7AB4CF35-70B5-4610-9C91-03CBE46D1F40};Feuillu;Non
1721131.1067;8294622.2229;Quartier Remicourt;Parc des Champs-Elysées;23;8;210;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;80;2;NA;TILCOR;{B1372F8D-6ACB-4902-9862-CDA1CBB8E350};Feuillu;Non
1721139.7804;8294609.5336;Quartier Remicourt;Parc des Champs-Elysées;25;9;235;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;80;1;NA;TILCOR;{70CC74CB-6C89-4F83-AA11-665388E95062};Feuillu;Non
1721157.4455;8294581.5113;Quartier Remicourt;Parc des Champs-Elysées;22;13;195;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;80;1;NA;TILCOR;{368A740C-2CD5-48D1-AE55-35790DE9A530};Feuillu;Non
1721161.8882;8294575.061;Quartier Remicourt;Parc des Champs-Elysées;25;6;175;EN PLACE;Adulte;semi libre;gazon;Groupe;Non;NA;80;1;NA;TILCOR;{4725802D-E543-4E6E-8808-C3B2CD23D838};Feuillu;Non
